Cusip,SecurityType,Rate,MaturityDate,CallDate,Buy,Sell,EndOfDay,Date
91282CAW1,MARKET BASED NOTE,0.002500,2023-11-15,,97.343750,97.312500,97.312500,2023-04-04
912828U57,MARKET BASED NOTE,0.021250,2023-11-30,,98.390625,98.343750,98.343750,2023-04-04
91282CDM0,MARKET BASED NOTE,0.005000,2023-11-30,,97.343750,97.312500,97.312500,2023-04-04
9128285P1,MARKET BASED NOTE,0.028750,2023-11-30,,98.875000,98.843750,98.843750,2023-04-04
91282CBA8,MARKET BASED NOTE,0.001250,2023-12-15,,96.968750,96.937500,96.937500,2023-04-04
912828V23,MARKET BASED NOTE,0.022500,2023-12-31,,98.281250,98.250000,98.250000,2023-04-04
91282CDR9,MARKET BASED NOTE,0.007500,2023-12-31,,97.187500,97.156250,97.156250,2023-04-04
9128285U0,MARKET BASED NOTE,0.026250,2023-12-31,,98.578125,98.531250,98.531250,2023-04-04
91282CBE0,MARKET BASED NOTE,0.001250,2024-01-15,,96.562500,96.531250,96.562500,2023-04-04
912828V80,MARKET BASED NOTE,0.022500,2024-01-31,,98.062500,98.031250,98.062500,2023-04-04
91282CDV0,MARKET BASED NOTE,0.008750,2024-01-31,,96.968750,96.937500,96.968750,2023-04-04
9128285Z9,MARKET BASED NOTE,0.025000,2024-01-31,,98.281250,98.250000,98.250000,2023-04-04
912828B66,MARKET BASED NOTE,0.027500,2024-02-15,,98.406250,98.375000,98.375000,2023-04-04
91282CBM2,MARKET BASED NOTE,0.001250,2024-02-15,,96.250000,96.218750,96.187500,2023-04-04
9128286G0,MARKET BASED NOTE,0.023750,2024-02-29,,98.046875,98.000000,98.031250,2023-04-04
91282CEA5,MARKET BASED NOTE,0.015000,2024-02-29,,97.281250,97.250000,97.281250,2023-04-04
912828W48,MARKET BASED NOTE,0.021250,2024-02-29,,97.828125,97.781250,97.812500,2023-04-04
91282CBR1,MARKET BASED NOTE,0.002500,2024-03-15,,96.062500,96.031250,96.031250,2023-04-04
912828W71,MARKET BASED NOTE,0.021250,2024-03-31,,97.703125,97.656250,97.687500,2023-04-04
91282CEG2,MARKET BASED NOTE,0.022500,2024-03-31,,97.843750,97.812500,97.812500,2023-04-04
91282CBV2,MARKET BASED NOTE,0.003750,2024-04-15,,95.875000,95.843750,95.843750,2023-04-04
912828X70,MARKET BASED NOTE,0.020000,2024-04-30,,97.421875,97.375000,97.375000,2023-04-04
91282CEK3,MARKET BASED NOTE,0.025000,2024-04-30,,97.953125,97.906250,97.906250,2023-04-04
9128286R6,MARKET BASED NOTE,0.022500,2024-04-30,,97.656250,97.625000,97.625000,2023-04-04
912828WJ5,MARKET BASED NOTE,0.025000,2024-05-15,,97.968750,97.906250,97.937500,2023-04-04
91282CCC3,MARKET BASED NOTE,0.002500,2024-05-15,,95.546875,95.500000,95.500000,2023-04-04
91282CER8,MARKET BASED NOTE,0.025000,2024-05-31,,97.921875,97.875000,97.875000,2023-04-04
912828XT2,MARKET BASED NOTE,0.020000,2024-05-31,,97.375000,97.312500,97.312500,2023-04-04
91282CCG4,MARKET BASED NOTE,0.002500,2024-06-15,,95.296875,95.250000,95.250000,2023-04-04
91282CEX5,MARKET BASED NOTE,0.030000,2024-06-30,,98.421875,98.375000,98.375000,2023-04-04
912828XX3,MARKET BASED NOTE,0.020000,2024-06-30,,97.234375,97.187500,97.187500,2023-04-04
9128286Z8,MARKET BASED NOTE,0.017500,2024-06-30,,97.000000,96.937500,96.937500,2023-04-04
91282CCL3,MARKET BASED NOTE,0.003750,2024-07-15,,95.203125,95.156250,95.187500,2023-04-04
91282CFA4,MARKET BASED NOTE,0.030000,2024-07-31,,98.421875,98.375000,98.406250,2023-04-04
912828Y87,MARKET BASED NOTE,0.017500,2024-07-31,,96.812500,96.750000,96.781250,2023-04-04
9128282N9,MARKET BASED NOTE,0.021250,2024-07-31,,97.296875,97.250000,97.250000,2023-04-04
912828D56,MARKET BASED NOTE,0.023750,2024-08-15,,97.562500,97.500000,97.531250,2023-04-04
91282CCT6,MARKET BASED NOTE,0.003750,2024-08-15,,94.937500,94.906250,94.906250,2023-04-04
91282CFG1,MARKET BASED NOTE,0.032500,2024-08-31,,98.718750,98.687500,98.718750,2023-04-04
912828YE4,MARKET BASED NOTE,0.012500,2024-08-31,,95.984375,95.937500,95.968750,2023-04-04
9128282U3,MARKET BASED NOTE,0.018750,2024-08-31,,96.859375,96.812500,96.843750,2023-04-04
91282CCX7,MARKET BASED NOTE,0.003750,2024-09-15,,94.734375,94.687500,94.718750,2023-04-04
91282CFN6,MARKET BASED NOTE,0.042500,2024-09-30,,100.156250,100.125000,100.156250,2023-04-04
9128282Y5,MARKET BASED NOTE,0.021250,2024-09-30,,97.125000,97.062500,97.093750,2023-04-04
912828YH7,MARKET BASED NOTE,0.015000,2024-09-30,,96.218750,96.187500,96.187500,2023-04-04
91282CDB4,MARKET BASED NOTE,0.006250,2024-10-15,,94.859375,94.812500,94.812500,2023-04-04
91282CFQ9,MARKET BASED NOTE,0.043750,2024-10-31,,100.390625,100.375000,100.406250,2023-04-04
912828YM6,MARKET BASED NOTE,0.015000,2024-10-31,,96.062500,96.031250,96.062500,2023-04-04
9128283D0,MARKET BASED NOTE,0.022500,2024-10-31,,97.203125,97.156250,97.187500,2023-04-04
912828G38,MARKET BASED NOTE,0.022500,2024-11-15,,97.140625,97.093750,97.125000,2023-04-04
91282CDH1,MARKET BASED NOTE,0.007500,2024-11-15,,94.828125,94.781250,94.812500,2023-04-04
91282CFX4,MARKET BASED NOTE,0.045000,2024-11-30,,100.687500,100.656250,100.687500,2023-04-04
912828YV6,MARKET BASED NOTE,0.015000,2024-11-30,,95.953125,95.906250,95.937500,2023-04-04
9128283J7,MARKET BASED NOTE,0.021250,2024-11-30,,96.953125,96.906250,96.937500,2023-04-04
91282CDN8,MARKET BASED NOTE,0.010000,2024-12-15,,95.078125,95.031250,95.062500,2023-04-04
91282CGD7,MARKET BASED NOTE,0.042500,2024-12-31,,100.390625,100.375000,100.406250,2023-04-04
9128283P3,MARKET BASED NOTE,0.022500,2024-12-31,,97.046875,97.000000,97.031250,2023-04-04
912828YY0,MARKET BASED NOTE,0.017500,2024-12-31,,96.250000,96.218750,96.250000,2023-04-04
91282CDS7,MARKET BASED NOTE,0.011250,2025-01-15,,95.109375,95.062500,95.093750,2023-04-04
91282CGG0,MARKET BASED NOTE,0.041250,2025-01-31,,100.296875,100.281250,100.312500,2023-04-04
912828Z52,MARKET BASED NOTE,0.013750,2025-01-31,,95.500000,95.468750,95.500000,2023-04-04
9128283V0,MARKET BASED NOTE,0.025000,2025-01-31,,97.453125,97.406250,97.437500,2023-04-04
912828J27,MARKET BASED NOTE,0.020000,2025-02-15,,96.484375,96.437500,96.468750,2023-04-04
91282CDZ1,MARKET BASED NOTE,0.015000,2025-02-15,,95.609375,95.562500,95.593750,2023-04-04
91282CGN5,MARKET BASED NOTE,0.046250,2025-02-28,,101.296875,101.281250,101.312500,2023-04-04
912828ZC7,MARKET BASED NOTE,0.011250,2025-02-28,,94.906250,94.875000,94.906250,2023-04-04
9128283Z1,MARKET BASED NOTE,0.027500,2025-02-28,,97.890625,97.843750,97.875000,2023-04-04
91282CED9,MARKET BASED NOTE,0.017500,2025-03-15,,96.000000,95.968750,96.000000,2023-04-04
91282CGU9,MARKET BASED NOTE,0.038750,2025-03-31,,100.031250,100.031250,100.062500,2023-04-04
9128284F4,MARKET BASED NOTE,0.026250,2025-03-31,,97.671875,97.625000,97.656250,2023-04-04
912828ZF0,MARKET BASED NOTE,0.005000,2025-03-31,,93.625000,93.593750,93.625000,2023-04-04
91282CEH0,MARKET BASED NOTE,0.026250,2025-04-15,,97.546875,97.500000,97.562500,2023-04-04
912828ZL7,MARKET BASED NOTE,0.003750,2025-04-30,,93.140625,93.093750,93.156250,2023-04-04
9128284M9,MARKET BASED NOTE,0.028750,2025-04-30,,98.015625,97.968750,98.000000,2023-04-04
912828XB1,MARKET BASED NOTE,0.021250,2025-05-15,,96.515625,96.468750,96.500000,2023-04-04
91282CEQ0,MARKET BASED NOTE,0.027500,2025-05-15,,97.765625,97.718750,97.781250,2023-04-04
912828ZT0,MARKET BASED NOTE,0.002500,2025-05-31,,92.671875,92.625000,92.687500,2023-04-04
9128284R8,MARKET BASED NOTE,0.028750,2025-05-31,,98.015625,97.968750,98.000000,2023-04-04
91282CEU1,MARKET BASED NOTE,0.028750,2025-06-15,,98.031250,98.000000,98.062500,2023-04-04
912828ZW3,MARKET BASED NOTE,0.002500,2025-06-30,,92.562500,92.531250,92.562500,2023-04-04
912828XZ8,MARKET BASED NOTE,0.027500,2025-06-30,,97.734375,97.687500,97.750000,2023-04-04
91282CEY3,MARKET BASED NOTE,0.030000,2025-07-15,,98.281250,98.250000,98.281250,2023-04-04
912828Y79,MARKET BASED NOTE,0.028750,2025-07-31,,98.046875,98.000000,98.062500,2023-04-04
91282CAB7,MARKET BASED NOTE,0.002500,2025-07-31,,92.234375,92.187500,92.250000,2023-04-04
912828K74,MARKET BASED NOTE,0.020000,2025-08-15,,96.109375,96.062500,96.093750,2023-04-04
91282CFE6,MARKET BASED NOTE,0.031250,2025-08-15,,98.531250,98.500000,98.562500,2023-04-04
91282CAJ0,MARKET BASED NOTE,0.002500,2025-08-31,,92.015625,91.968750,92.031250,2023-04-04
9128284Z0,MARKET BASED NOTE,0.027500,2025-08-31,,97.671875,97.625000,97.687500,2023-04-04
91282CFK2,MARKET BASED NOTE,0.035000,2025-09-15,,99.468750,99.437500,99.500000,2023-04-04
9128285C0,MARKET BASED NOTE,0.030000,2025-09-30,,98.234375,98.187500,98.250000,2023-04-04
91282CAM3,MARKET BASED NOTE,0.002500,2025-09-30,,91.953125,91.906250,91.968750,2023-04-04
91282CFP1,MARKET BASED NOTE,0.042500,2025-10-15,,101.218750,101.187500,101.250000,2023-04-04
91282CAT8,MARKET BASED NOTE,0.002500,2025-10-31,,91.609375,91.562500,91.625000,2023-04-04
9128285J5,MARKET BASED NOTE,0.030000,2025-10-31,,98.234375,98.187500,98.250000,2023-04-04
912828M56,MARKET BASED NOTE,0.022500,2025-11-15,,96.421875,96.375000,96.437500,2023-04-04
91282CFW6,MARKET BASED NOTE,0.045000,2025-11-15,,101.921875,101.906250,101.968750,2023-04-04
91282CAZ4,MARKET BASED NOTE,0.003750,2025-11-30,,91.671875,91.625000,91.687500,2023-04-04
9128285N6,MARKET BASED NOTE,0.028750,2025-11-30,,97.921875,97.875000,97.937500,2023-04-04
91282CGA3,MARKET BASED NOTE,0.040000,2025-12-15,,100.828125,100.812500,100.906250,2023-04-04
9128285T3,MARKET BASED NOTE,0.026250,2025-12-31,,97.265625,97.218750,97.281250,2023-04-04
91282CBC4,MARKET BASED NOTE,0.003750,2025-12-31,,91.625000,91.593750,91.656250,2023-04-04
91282CGE5,MARKET BASED NOTE,0.038750,2026-01-15,,100.484375,100.468750,100.531250,2023-04-04
91282CBH3,MARKET BASED NOTE,0.003750,2026-01-31,,91.250000,91.218750,91.281250,2023-04-04
9128286A3,MARKET BASED NOTE,0.026250,2026-01-31,,97.218750,97.187500,97.250000,2023-04-04
912828P46,MARKET BASED NOTE,0.016250,2026-02-15,,94.515625,94.468750,94.562500,2023-04-04
91282CGL9,MARKET BASED NOTE,0.040000,2026-02-15,,100.890625,100.875000,100.937500,2023-04-04
9128286F2,MARKET BASED NOTE,0.025000,2026-02-28,,96.843750,96.812500,96.875000,2023-04-04
91282CBQ3,MARKET BASED NOTE,0.005000,2026-02-28,,91.375000,91.343750,91.437500,2023-04-04
91282CGR6,MARKET BASED NOTE,0.046250,2026-03-15,,102.750000,102.750000,102.812500,2023-04-04
91282CBT7,MARKET BASED NOTE,0.007500,2026-03-31,,92.000000,91.968750,92.031250,2023-04-04
9128286L9,MARKET BASED NOTE,0.022500,2026-03-31,,96.156250,96.125000,96.187500,2023-04-04
9128286S4,MARKET BASED NOTE,0.023750,2026-04-30,,96.453125,96.406250,96.500000,2023-04-04
91282CBW0,MARKET BASED NOTE,0.007500,2026-04-30,,91.687500,91.656250,91.750000,2023-04-04
912828R36,MARKET BASED NOTE,0.016250,2026-05-15,,94.187500,94.156250,94.218750,2023-04-04
9128286X3,MARKET BASED NOTE,0.021250,2026-05-31,,95.593750,95.562500,95.625000,2023-04-04
91282CCF6,MARKET BASED NOTE,0.007500,2026-05-31,,91.500000,91.468750,91.562500,2023-04-04
91282CCJ8,MARKET BASED NOTE,0.008750,2026-06-30,,91.765625,91.718750,91.812500,2023-04-04
9128287B0,MARKET BASED NOTE,0.018750,2026-06-30,,94.765625,94.718750,94.812500,2023-04-04
912828Y95,MARKET BASED NOTE,0.018750,2026-07-31,,94.625000,94.593750,94.687500,2023-04-04
91282CCP4,MARKET BASED NOTE,0.006250,2026-07-31,,90.765625,90.718750,90.812500,2023-04-04
9128282A7,MARKET BASED NOTE,0.015000,2026-08-15,,93.421875,93.375000,93.437500,2023-04-04
912828YD6,MARKET BASED NOTE,0.013750,2026-08-31,,92.906250,92.875000,92.968750,2023-04-04
91282CCW9,MARKET BASED NOTE,0.007500,2026-08-31,,90.937500,90.906250,91.000000,2023-04-04
91282CCZ2,MARKET BASED NOTE,0.008750,2026-09-30,,91.187500,91.156250,91.218750,2023-04-04
912828YG9,MARKET BASED NOTE,0.016250,2026-09-30,,93.671875,93.625000,93.718750,2023-04-04
912828YQ7,MARKET BASED NOTE,0.016250,2026-10-31,,93.515625,93.468750,93.562500,2023-04-04
91282CDG3,MARKET BASED NOTE,0.011250,2026-10-31,,91.812500,91.781250,91.875000,2023-04-04
912828U24,MARKET BASED NOTE,0.020000,2026-11-15,,94.687500,94.656250,94.750000,2023-04-04
912828YU8,MARKET BASED NOTE,0.016250,2026-11-30,,93.406250,93.375000,93.468750,2023-04-04
91282CDK4,MARKET BASED NOTE,0.012500,2026-11-30,,92.109375,92.062500,92.156250,2023-04-04
91282CDQ1,MARKET BASED NOTE,0.012500,2026-12-31,,91.968750,91.937500,92.031250,2023-04-04
912828YX2,MARKET BASED NOTE,0.017500,2026-12-31,,93.750000,93.718750,93.812500,2023-04-04
912828Z78,MARKET BASED NOTE,0.015000,2027-01-31,,92.718750,92.687500,92.781250,2023-04-04
912828V98,MARKET BASED NOTE,0.022500,2027-02-15,,95.390625,95.343750,95.437500,2023-04-04
912828ZB9,MARKET BASED NOTE,0.011250,2027-02-28,,91.421875,91.375000,91.500000,2023-04-04
91282CEC1,MARKET BASED NOTE,0.018750,2027-02-28,,93.968750,93.937500,94.031250,2023-04-04
91282CEF4,MARKET BASED NOTE,0.025000,2027-03-31,,96.187500,96.156250,96.250000,2023-04-04
912828ZE3,MARKET BASED NOTE,0.006250,2027-03-31,,89.343750,89.312500,89.406250,2023-04-04
912828ZN3,MARKET BASED NOTE,0.005000,2027-04-30,,88.656250,88.625000,88.687500,2023-04-04
91282CEN7,MARKET BASED NOTE,0.027500,2027-04-30,,97.062500,97.031250,97.125000,2023-04-04
912828X88,MARKET BASED NOTE,0.023750,2027-05-15,,95.703125,95.656250,95.781250,2023-04-04
912828ZS2,MARKET BASED NOTE,0.005000,2027-05-31,,88.453125,88.406250,88.531250,2023-04-04
91282CET4,MARKET BASED NOTE,0.026250,2027-05-31,,96.578125,96.562500,96.656250,2023-04-04
91282CEW7,MARKET BASED NOTE,0.032500,2027-06-30,,98.984375,98.968750,99.062500,2023-04-04
912828ZV5,MARKET BASED NOTE,0.005000,2027-06-30,,88.265625,88.218750,88.343750,2023-04-04
91282CAD3,MARKET BASED NOTE,0.003750,2027-07-31,,87.578125,87.531250,87.625000,2023-04-04
91282CFB2,MARKET BASED NOTE,0.027500,2027-07-31,,97.015625,97.000000,97.093750,2023-04-04
9128282R0,MARKET BASED NOTE,0.022500,2027-08-15,,95.062500,95.031250,95.125000,2023-04-04
91282CAH4,MARKET BASED NOTE,0.005000,2027-08-31,,87.875000,87.843750,87.937500,2023-04-04
91282CFH9,MARKET BASED NOTE,0.031250,2027-08-31,,98.546875,98.531250,98.625000,2023-04-04
91282CFM8,MARKET BASED NOTE,0.041250,2027-09-30,,102.640625,102.625000,102.718750,2023-04-04
91282CAL5,MARKET BASED NOTE,0.003750,2027-09-30,,87.187500,87.156250,87.250000,2023-04-04
91282CAU5,MARKET BASED NOTE,0.005000,2027-10-31,,87.500000,87.468750,87.562500,2023-04-04
91282CFU0,MARKET BASED NOTE,0.041250,2027-10-31,,102.703125,102.687500,102.781250,2023-04-04
9128283F5,MARKET BASED NOTE,0.022500,2027-11-15,,94.828125,94.781250,94.875000,2023-04-04
91282CAY7,MARKET BASED NOTE,0.006250,2027-11-30,,87.875000,87.843750,87.937500,2023-04-04
91282CFZ9,MARKET BASED NOTE,0.038750,2027-11-30,,101.796875,101.781250,101.906250,2023-04-04
91282CGC9,MARKET BASED NOTE,0.038750,2027-12-31,,101.828125,101.812500,101.906250,2023-04-04
91282CBB6,MARKET BASED NOTE,0.006250,2027-12-31,,87.687500,87.656250,87.750000,2023-04-04
91282CBJ9,MARKET BASED NOTE,0.007500,2028-01-31,,88.078125,88.031250,88.156250,2023-04-04
91282CGH8,MARKET BASED NOTE,0.035000,2028-01-31,,100.250000,100.250000,100.343750,2023-04-04
9128283W8,MARKET BASED NOTE,0.027500,2028-02-15,,96.828125,96.781250,96.906250,2023-04-04
91282CBP5,MARKET BASED NOTE,0.011250,2028-02-29,,89.562500,89.531250,89.625000,2023-04-04
91282CGP0,MARKET BASED NOTE,0.040000,2028-02-29,,102.578125,102.562500,102.687500,2023-04-04
91282CGT2,MARKET BASED NOTE,0.036250,2028-03-31,,100.937500,100.937500,101.062500,2023-04-04
91282CBS9,MARKET BASED NOTE,0.012500,2028-03-31,,89.984375,89.937500,90.062500,2023-04-04
91282CBZ3,MARKET BASED NOTE,0.012500,2028-04-30,,89.828125,89.781250,89.906250,2023-04-04
9128284N7,MARKET BASED NOTE,0.028750,2028-05-15,,97.265625,97.218750,97.343750,2023-04-04
91282CCE9,MARKET BASED NOTE,0.012500,2028-05-31,,89.718750,89.687500,89.781250,2023-04-04
91282CCH2,MARKET BASED NOTE,0.012500,2028-06-30,,89.515625,89.468750,89.625000,2023-04-04
91282CCR0,MARKET BASED NOTE,0.010000,2028-07-31,,88.218750,88.187500,88.281250,2023-04-04
9128284V9,MARKET BASED NOTE,0.028750,2028-08-15,,97.171875,97.125000,97.250000,2023-04-04
91282CCV1,MARKET BASED NOTE,0.011250,2028-08-31,,88.625000,88.593750,88.718750,2023-04-04
91282CCY5,MARKET BASED NOTE,0.012500,2028-09-30,,89.031250,89.000000,89.125000,2023-04-04
91282CDF5,MARKET BASED NOTE,0.013750,2028-10-31,,89.531250,89.500000,89.625000,2023-04-04
9128285M8,MARKET BASED NOTE,0.031250,2028-11-15,,98.328125,98.281250,98.406250,2023-04-04
91282CDL2,MARKET BASED NOTE,0.015000,2028-11-30,,90.031250,90.000000,90.125000,2023-04-04
91282CDP3,MARKET BASED NOTE,0.013750,2028-12-31,,89.390625,89.343750,89.468750,2023-04-04
91282CDW8,MARKET BASED NOTE,0.017500,2029-01-31,,91.093750,91.062500,91.187500,2023-04-04
9128286B1,MARKET BASED NOTE,0.026250,2029-02-15,,95.656250,95.625000,95.718750,2023-04-04
91282CEB3,MARKET BASED NOTE,0.018750,2029-02-28,,91.687500,91.656250,91.750000,2023-04-04
91282CEE7,MARKET BASED NOTE,0.023750,2029-03-31,,94.218750,94.187500,94.281250,2023-04-04
91282CEM9,MARKET BASED NOTE,0.028750,2029-04-30,,96.875000,96.843750,96.968750,2023-04-04
9128286T2,MARKET BASED NOTE,0.023750,2029-05-15,,94.187500,94.156250,94.250000,2023-04-04
91282CES6,MARKET BASED NOTE,0.027500,2029-05-31,,96.171875,96.156250,96.250000,2023-04-04
91282CEV9,MARKET BASED NOTE,0.032500,2029-06-30,,98.906250,98.875000,99.000000,2023-04-04
91282CFC0,MARKET BASED NOTE,0.026250,2029-07-31,,95.437500,95.406250,95.531250,2023-04-04
912828YB0,MARKET BASED NOTE,0.016250,2029-08-15,,90.046875,90.000000,90.093750,2023-04-04
91282CFJ5,MARKET BASED NOTE,0.031250,2029-08-31,,98.218750,98.187500,98.312500,2023-04-04
91282CFL0,MARKET BASED NOTE,0.038750,2029-09-30,,102.546875,102.531250,102.625000,2023-04-04
91282CFT3,MARKET BASED NOTE,0.040000,2029-10-31,,103.328125,103.312500,103.437500,2023-04-04
912828YS3,MARKET BASED NOTE,0.017500,2029-11-15,,90.703125,90.656250,90.750000,2023-04-04
91282CFY2,MARKET BASED NOTE,0.038750,2029-11-30,,102.656250,102.625000,102.750000,2023-04-04
91282CGB1,MARKET BASED NOTE,0.038750,2029-12-31,,102.765625,102.750000,102.843750,2023-04-04
91282CGJ4,MARKET BASED NOTE,0.035000,2030-01-31,,100.515625,100.500000,100.625000,2023-04-04
912828Z94,MARKET BASED NOTE,0.015000,2030-02-15,,88.562500,88.531250,88.625000,2023-04-04
91282CGQ8,MARKET BASED NOTE,0.040000,2030-02-28,,103.609375,103.593750,103.687500,2023-04-04
91282CGS4,MARKET BASED NOTE,0.036250,2030-03-31,,101.421875,101.406250,101.531250,2023-04-04
912828ZQ6,MARKET BASED NOTE,0.006250,2030-05-15,,82.765625,82.718750,82.812500,2023-04-04
91282CAE1,MARKET BASED NOTE,0.006250,2030-08-15,,82.375000,82.343750,82.437500,2023-04-04
91282CAV3,MARKET BASED NOTE,0.008750,2030-11-15,,83.671875,83.625000,83.718750,2023-04-04
91282CBL4,MARKET BASED NOTE,0.011250,2031-02-15,,85.078125,85.031250,85.156250,2023-04-04
91282CCB5,MARKET BASED NOTE,0.016250,2031-05-15,,87.843750,87.812500,87.906250,2023-04-04
91282CCS8,MARKET BASED NOTE,0.012500,2031-08-15,,84.781250,84.750000,84.875000,2023-04-04
91282CDJ7,MARKET BASED NOTE,0.013750,2031-11-15,,85.312500,85.281250,85.406250,2023-04-04
91282CDY4,MARKET BASED NOTE,0.018750,2032-02-15,,88.703125,88.687500,88.812500,2023-04-04
91282CEP2,MARKET BASED NOTE,0.028750,2032-05-15,,96.140625,96.125000,96.250000,2023-04-04
91282CFF3,MARKET BASED NOTE,0.027500,2032-08-15,,95.062500,95.031250,95.156250,2023-04-04
91282CFV8,MARKET BASED NOTE,0.041250,2032-11-15,,106.109375,106.093750,106.250000,2023-04-04
91282CGM7,MARKET BASED NOTE,0.035000,2033-02-15,,101.171875,101.156250,101.281250,2023-04-04
912810EQ7,MARKET BASED BOND,0.062500,2023-08-15,,0.000000,100.531250,100.562500,2023-04-04
912810ES3,MARKET BASED BOND,0.075000,2024-11-15,,105.453125,105.156250,105.218750,2023-04-04
912810ET1,MARKET BASED BOND,0.076250,2025-02-15,,106.687500,106.437500,106.468750,2023-04-04
912810EV6,MARKET BASED BOND,0.068750,2025-08-15,,107.218750,106.875000,106.937500,2023-04-04
912810EW4,MARKET BASED BOND,0.060000,2026-02-15,,106.406250,106.031250,106.156250,2023-04-04
912810EX2,MARKET BASED BOND,0.067500,2026-08-15,,109.843750,109.531250,109.687500,2023-04-04
912810EY0,MARKET BASED BOND,0.065000,2026-11-15,,109.906250,109.656250,109.781250,2023-04-04
912810EZ7,MARKET BASED BOND,0.066250,2027-02-15,,111.109375,110.812500,110.937500,2023-04-04
912810FA1,MARKET BASED BOND,0.063750,2027-08-15,,111.578125,111.343750,111.468750,2023-04-04
912810FB9,MARKET BASED BOND,0.061250,2027-11-15,,111.312500,111.156250,111.312500,2023-04-04
912810FE3,MARKET BASED BOND,0.055000,2028-08-15,,109.828125,109.687500,109.812500,2023-04-04
912810FF0,MARKET BASED BOND,0.052500,2028-11-15,,109.156250,109.000000,109.125000,2023-04-04
912810FG8,MARKET BASED BOND,0.052500,2029-02-15,,109.359375,109.125000,109.250000,2023-04-04
912810FJ2,MARKET BASED BOND,0.061250,2029-08-15,,115.156250,115.031250,115.156250,2023-04-04
912810FM5,MARKET BASED BOND,0.062500,2030-05-15,,117.937500,117.625000,117.781250,2023-04-04
912810FP8,MARKET BASED BOND,0.053750,2031-02-15,,113.828125,113.468750,113.625000,2023-04-04
912810FT0,MARKET BASED BOND,0.045000,2036-02-15,,112.562500,112.375000,112.468750,2023-04-04
912810PT9,MARKET BASED BOND,0.047500,2037-02-15,,115.453125,115.250000,115.343750,2023-04-04
